strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,stage2_classification,expected_by_0point5_cad,primary_defect,secondary_defects,overall_deviation_score,missing_score,broken_score,thin_score,inflated_score,bend_score,sampled_occupancy,sampled_mean_intensity,median_cross_section_radius_um,p10_cross_section_radius_um,radius_cv,median_outside_nominal_fraction,max_centerline_offset_um,rms_centerline_offset_um,bend_curvature_um,longest_low_material_run_stations,valid_station_fraction,confidence,needs_review
13406,7556,7559,8,4,539,"8,5,6",Nominal,False,Nominal,,0.0,1.9853949546813965,0.0,2.3513357639312744,0.0,0.5881490707397461,0.14075011014938354,35202.0234375,131.0950927734375,118.16751861572266,0.0638359934091568,0.0,167.016357421875,154.86630249023438,52.48401641845703,0,1.0,nominal_reference_calibrated,False
13407,7556,7558,8,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.7188626527786255,0.0,2.0243024826049805,0.0,0.7306987047195435,0.16139906644821167,35651.234375,139.04734802246094,126.9322738647461,0.07582329213619232,0.0,176.03453063964844,151.9825897216797,54.00428771972656,0,1.0,nominal_reference_calibrated,False
13408,7557,7555,8,8,539,"8,5,6",Nominal,False,Inflated,,21425.572265625,0.16318289935588837,0.0,0.36031895875930786,21428.572265625,1.4349316358566284,0.2819216251373291,37124.29296875,179.5093536376953,173.42250061035156,0.08028753846883774,0.02142857201397419,220.58668518066406,201.1731414794922,49.76679611206055,0,1.0,nominal_reference_calibrated,False
13409,7557,7559,8,4,539,"8,5,6",Nominal,False,Nominal,,0.0,1.6046342849731445,0.0,1.8676090240478516,0.0,1.6512298583984375,0.1702486276626587,35251.55859375,142.85755920410156,135.12973022460938,0.060538399964571,0.0,234.27044677734375,195.23976135253906,60.613346099853516,0,1.0,nominal_reference_calibrated,False
13410,7557,7554,8,4,539,"8,5,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.0,0.0,0.2983565032482147,38047.8046875,188.27099609375,170.29751586914062,0.0836159959435463,0.0,97.12177276611328,70.07115173339844,52.49750518798828,0,1.0,nominal_reference_calibrated,False
13411,7558,7555,8,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.120524287223816,0.0,1.1396838426589966,0.0,0.763566792011261,0.20775389671325684,36430.21484375,160.55804443359375,142.85755920410156,0.07222052663564682,0.0,178.11387634277344,153.9602508544922,53.673309326171875,0,1.0,nominal_reference_calibrated,False
13412,7558,7557,8,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.7841358184814453,0.0,2.185412883758545,0.0,0.4205862879753113,0.15634217858314514,35290.79296875,135.12973022460938,131.0950927734375,0.052946168929338455,0.0,156.415771484375,145.623291015625,45.12077331542969,0,1.0,nominal_reference_calibrated,False
13413,7558,7554,8,4,539,"8,5,6",Nominal,False,Nominal,,0.0,1.2021158933639526,0.0,1.4207875728607178,0.0,1.1430175304412842,0.20143277943134308,35974.5703125,153.72262573242188,142.85755920410156,0.06132204458117485,0.0,202.1192169189453,172.72779846191406,47.64115905761719,0,1.0,nominal_reference_calibrated,False
13414,7559,7554,4,4,539,"8,5,6",Nominal,False,Nominal,,0.0,1.359859585762024,0.0,1.4207875728607178,0.0,0.3937825858592987,0.18921196460723877,36086.04296875,153.72262573242188,135.12973022460938,0.0526495985686779,0.0,154.72007751464844,138.24952697753906,42.83015823364258,0,1.0,nominal_reference_calibrated,False
13415,7559,7555,4,8,539,"8,5,6",Nominal,False,Nominal,,0.0,1.1749186515808105,0.0,1.4207875728607178,0.0,0.8922190070152283,0.20353981852531433,36119.59375,153.72262573242188,150.18829345703125,0.0342305526137352,0.0,186.2528533935547,172.634521484375,47.129661560058594,0,1.0,nominal_reference_calibrated,False
13416,7560,7569,3,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.5176032781600952,0.0,1.7149869203567505,0.0,0.0,0.17699114978313446,35875.46484375,146.5687713623047,135.12973022460938,0.0638178288936615,0.0,126.6900863647461,97.100341796875,47.616031646728516,0,1.0,nominal_reference_calibrated,False
13417,7561,7569,2,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.5828765630722046,0.0,1.8676090240478516,0.0,0.30328622460365295,0.17193426191806793,35936.5234375,142.85755920410156,135.12973022460938,0.05117759108543396,0.0,48.78156661987305,36.0582275390625,58.0789909362793,0,1.0,nominal_reference_calibrated,False
13418,7562,7569,1,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.5230426788330078,0.0,1.7149869203567505,0.0,0.0,0.17656974494457245,35861.30078125,146.5687713623047,135.12973022460938,0.049349088221788406,0.0,92.66816711425781,62.97255325317383,37.745914459228516,0,1.0,nominal_reference_calibrated,False
13419,7563,7569,2,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.6100738048553467,0.0,1.7149869203567505,0.0,0.4053249657154083,0.16982722282409668,35777.62890625,146.5687713623047,135.12973022460938,0.04286058247089386,0.0,51.97431945800781,28.981889724731445,59.846031188964844,0,1.0,nominal_reference_calibrated,False
13420,7560,7570,3,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.049811601638794,0.0,1.0035276412963867,0.0,0.43366730213165283,0.21323218941688538,36348.52734375,163.86886596679688,150.18829345703125,0.03989143669605255,0.0,122.83885192871094,101.55589294433594,60.33684539794922,0,1.0,nominal_reference_calibrated,False
13421,7563,7570,2,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.343541145324707,0.0,1.5661356449127197,0.0,0.0,0.190476194024086,36057.51953125,150.18829345703125,139.04734802246094,0.06960470974445343,0.0,108.482177734375,86.32472229003906,52.56985855102539,0,1.0,nominal_reference_calibrated,False
13422,7564,7570,1,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.1749186515808105,0.0,1.27870774269104,0.0,0.06142360717058182,0.20353981852531433,36178.203125,157.177490234375,150.18829345703125,0.046710141003131866,0.0,120.6060562133789,96.46559143066406,53.89057159423828,0,1.0,nominal_reference_calibrated,False
13423,7565,7570,2,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.387056827545166,0.0,1.5661356449127197,0.0,0.0,0.18710492551326752,35888.03515625,150.18829345703125,135.12973022460938,0.06603275239467621,0.0,110.70111083984375,92.8553695678711,51.13529968261719,0,1.0,nominal_reference_calibrated,False
13424,7560,7572,3,8,540,"0,6,6",Nominal,False,Nominal,,0.0,0.10878847539424896,0.0,0.0,0.0,0.23860999941825867,0.2861357033252716,37652.3828125,188.27099609375,176.49217224121094,0.03743230178952217,0.0,144.90333557128906,130.28414916992188,46.618621826171875,0,1.0,nominal_reference_calibrated,False
13425,7561,7572,2,8,540,"0,6,6",Nominal,False,Nominal,,0.0,0.4895494878292084,0.0,0.6106383204460144,0.0,0.0,0.2566371560096741,37422.67578125,173.42250061035156,157.177490234375,0.08810874819755554,0.0,120.58833312988281,79.34765625,49.26150131225586,0,1.0,nominal_reference_calibrated,False
13426,7565,7572,2,8,540,"0,6,6",Nominal,False,Nominal,,0.0,0.4895494878292084,0.0,0.48439931869506836,0.0,0.8690168261528015,0.2566371560096741,36976.79296875,176.49217224121094,160.55804443359375,0.067205511033535,0.0,184.78500366210938,156.15306091308594,53.347957611083984,0,1.0,nominal_reference_calibrated,False
13427,7566,7572,1,8,540,"0,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.11821437627077103,0.0,0.7096949815750122,0.2983565032482147,38174.32421875,185.39645385742188,167.11410522460938,0.11868678033351898,0.0,94.47403717041016,62.3446044921875,65.11691284179688,0,1.0,nominal_reference_calibrated,False
13428,7570,7568,8,4,540,"0,6,6",Nominal,False,Nominal,,0.0,0.01631821319460869,0.0,0.11821437627077103,0.0,0.3328809440135956,0.2932996153831482,37758.15234375,185.39645385742188,173.42250061035156,0.07357615977525711,0.0,150.8672332763672,111.16136169433594,51.89525604248047,0,1.0,nominal_reference_calibrated,False
13429,7570,7569,8,8,540,"0,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.45582810044288635,0.0,0.33881163597106934,38715.23046875,199.35507202148438,191.102294921875,0.049469955265522,0.0,83.8628921508789,52.116634368896484,35.35062026977539,0,1.0,nominal_reference_calibrated,False
13430,7570,7573,8,4,540,"0,6,6",Nominal,False,Nominal,,0.0,1.2293128967285156,0.0,1.4207875728607178,0.0,0.0013480369234457612,0.19932575523853302,36123.92578125,153.72262573242188,150.18829345703125,0.042542580515146255,0.0,129.89334106445312,94.1207504272461,45.37826156616211,0,1.0,nominal_reference_calibrated,False
13431,7570,7572,8,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.6209526062011719,0.0,1.8676090240478516,0.0,0.0,0.16898441314697266,35868.6640625,142.85755920410156,131.0950927734375,0.05761755630373955,0.0,53.399227142333984,37.387542724609375,51.82958221435547,0,1.0,nominal_reference_calibrated,False
13432,7571,7569,4,8,540,"0,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.674490749835968,0.0,0.3451327383518219,38990.15234375,204.67214965820312,182.4766387939453,0.08487177640199661,0.0,105.1094970703125,52.818233489990234,40.49069595336914,0,1.0,nominal_reference_calibrated,False
13433,7571,7573,4,4,540,"0,6,6",Nominal,False,Nominal,,0.0,1.8167724609375,0.0,2.0243024826049805,0.0,0.0,0.15381373465061188,35580.44140625,139.04734802246094,122.62822723388672,0.0716145932674408,0.0,80.14165496826172,45.97643280029297,47.051849365234375,0,1.0,nominal_reference_calibrated,False
13434,7571,7568,4,4,540,"0,6,6",Nominal,False,Nominal,,0.0,0.09790966659784317,0.0,0.48439931869506836,0.0,0.3811805248260498,0.28697851300239563,37771.37109375,176.49217224121094,157.177490234375,0.12893134355545044,0.0,123.93087005615234,103.68418884277344,59.427913665771484,0,1.0,nominal_reference_calibrated,False
13435,7572,7569,8,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.011735439300537,0.0,1.0035276412963867,0.0,0.0,0.21618205308914185,36644.13671875,163.86886596679688,153.72262573242188,0.042321447283029556,0.0,69.31083679199219,60.73944854736328,46.7247314453125,0,1.0,nominal_reference_calibrated,False
13436,7572,7571,8,4,540,"0,6,6",Nominal,False,Nominal,,0.0,1.5828765630722046,0.0,1.7149869203567505,0.0,1.708910584449768,0.17193426191806793,35598.6015625,146.5687713623047,135.12973022460938,0.041341230273246765,0.0,107.71308898925781,82.88577270507812,82.4206771850586,0,1.0,nominal_reference_calibrated,False
13437,7572,7568,8,4,540,"0,6,6",Nominal,False,Nominal,,0.0,1.0226143598556519,0.0,1.1396838426589966,0.0,0.0,0.21533922851085663,36562.1796875,160.55804443359375,153.72262573242188,0.03509601578116417,0.0,94.0110855102539,75.4715347290039,31.69225311279297,0,1.0,nominal_reference_calibrated,False
13438,7573,7568,4,4,540,"0,6,6",Nominal,False,Nominal,,0.0,1.147721529006958,0.0,1.27870774269104,0.0,0.0,0.20564685761928558,36440.30859375,157.177490234375,146.5687713623047,0.04968535900115967,0.0,82.55944061279297,67.8345947265625,46.82474899291992,0,1.0,nominal_reference_calibrated,False
13439,7573,7569,4,8,540,"0,6,6",Nominal,False,Nominal,,0.0,1.1259636878967285,0.0,1.1396838426589966,0.0,0.7734286785125732,0.20733249187469482,36627.69921875,160.55804443359375,150.18829345703125,0.03351759538054466,0.0,95.86409759521484,68.53182220458984,66.22061157226562,0,1.0,nominal_reference_calibrated,False
13440,7574,7583,3,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.8766063451766968,0.0,2.185412883758545,0.0,0.0,0.14917825162410736,35381.23828125,135.12973022460938,122.62822723388672,0.0863225907087326,0.0,80.13924407958984,68.72637939453125,47.407005310058594,0,1.0,nominal_reference_calibrated,False
13441,7575,7583,2,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.577437162399292,0.0,1.8676090240478516,0.0,0.0,0.17235566675662994,35573.14453125,142.85755920410156,135.12973022460938,0.07065407931804657,0.0,65.73049926757812,54.06652069091797,46.05375289916992,0,1.0,nominal_reference_calibrated,False
13442,7576,7583,1,8,541,"1,6,6",Nominal,False,Nominal,,0.0,2.0887444019317627,0.0,2.5225298404693604,0.0,0.9275131821632385,0.13274335861206055,35039.20703125,126.9322738647461,113.53167724609375,0.10260409861803055,0.0,108.43826293945312,74.60846710205078,68.88894653320312,0,1.0,screening,True
13443,7577,7583,2,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.8657273054122925,0.0,2.185412883758545,0.0,0.22458416223526,0.15002107620239258,35383.26953125,135.12973022460938,122.62822723388672,0.07399217784404755,0.0,77.52098846435547,44.461795806884766,56.71607971191406,0,1.0,nominal_reference_calibrated,False
13444,7574,7584,3,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.1531609296798706,0.0,1.1396838426589966,0.0,0.0,0.20522545278072357,36517.90625,160.55804443359375,150.18829345703125,0.04914490133523941,0.0,92.72692108154297,78.35079193115234,50.196136474609375,0,1.0,nominal_reference_calibrated,False
13445,7577,7584,2,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.0987664461135864,0.0,1.1396838426589966,0.0,0.0,0.20943953096866608,36532.47265625,160.55804443359375,150.18829345703125,0.06149706989526749,0.0,74.78132629394531,27.53664779663086,36.97111511230469,0,1.0,nominal_reference_calibrated,False
13446,7578,7584,1,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.0661298036575317,0.0,1.1396838426589966,0.0,0.0,0.21196797490119934,36616.5390625,160.55804443359375,150.18829345703125,0.04717141389846802,0.0,72.06925964355469,40.51261520385742,37.485198974609375,0,1.0,nominal_reference_calibrated,False
13447,7579,7584,2,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.24019193649292,0.0,1.27870774269104,0.0,0.0,0.1984829306602478,36391.12890625,157.177490234375,142.85755920410156,0.052395690232515335,0.0,63.11796188354492,46.83863830566406,46.35615158081055,0,1.0,nominal_reference_calibrated,False
13448,7574,7586,3,8,541,"1,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.11643600463867188,0.18333792686462402,0.3063632547855377,38461.38671875,191.102294921875,179.5093536376953,0.05965793877840042,0.0,68.86605834960938,46.15684127807617,56.00180435180664,0,1.0,nominal_reference_calibrated,False
13449,7575,7586,2,8,541,"1,6,6",Nominal,False,Bent,,7.799142837524414,0.984538197517395,0.0,0.8700684905052185,0.0,10.799142837524414,0.2182890921831131,36820.828125,167.11410522460938,126.9322738647461,0.19975918531417847,0.0,278.34442138671875,138.72940063476562,239.8394012451172,0,1.0,nominal_reference_calibrated,False
13450,7579,7586,2,8,541,"1,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.2311720848083496,1.1879074573516846,0.32237672805786133,38514.015625,193.8922576904297,176.49217224121094,0.10216985642910004,0.0,100.66942596435547,53.316184997558594,73.39828491210938,0,1.0,nominal_reference_calibrated,False
13451,7580,7586,1,8,541,"1,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.3442803919315338,0.0,0.3185840845108032,38588.48828125,196.64263916015625,185.39645385742188,0.053077779710292816,0.0,74.45416259765625,42.5342903137207,51.98384094238281,0,1.0,nominal_reference_calibrated,False
13452,7584,7582,8,4,541,"1,6,6",Missing_Intentional,True,Missing_Intentional,,nan,21000000.0,21000000.0,7.742568016052246,0.0,nan,0.0,31688.466796875,0.0,0.0,0.0,0.0,nan,nan,nan,21,1.0,nominal_reference_calibrated,False
13453,7584,7583,8,8,541,"1,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.0,0.1701578050851822,0.3021491765975952,38315.51171875,188.27099609375,170.29751586914062,0.08929374068975449,0.0,93.92937469482422,59.48960494995117,55.7735595703125,0,1.0,nominal_reference_calibrated,False
13454,7584,7587,8,4,541,"1,6,6",Nominal,False,Nominal,,0.0,1.561118721961975,0.0,1.7149869203567505,0.0,0.25919109582901,0.17361989617347717,35735.21484375,146.5687713623047,135.12973022460938,0.06753375381231308,0.0,83.3795166015625,69.19365692138672,57.31538009643555,0,1.0,nominal_reference_calibrated,False
13455,7584,7586,8,8,541,"1,6,6",Nominal,False,Bent,,0.46888303756713867,1.9745161533355713,0.0,2.5225298404693604,0.0,3.4688830375671387,0.14159291982650757,35459.66015625,126.9322738647461,122.62822723388672,0.06397956609725952,0.0,82.98143005371094,31.00948143005371,112.89873504638672,0,1.0,screening,True
13456,7585,7583,4,8,541,"1,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.3442803919315338,0.8817892670631409,0.31479141116142273,38350.40625,196.64263916015625,182.4766387939453,0.055862072855234146,0.0,78.7076416015625,45.95269775390625,68.09712982177734,0,1.0,nominal_reference_calibrated,False
13457,7585,7587,4,4,541,"1,6,6",Nominal,False,Nominal,,0.0,2.0397894382476807,0.0,2.5225298404693604,0.0,0.5344876646995544,0.13653603196144104,35308.34375,126.9322738647461,113.53167724609375,0.08977475017309189,0.0,102.51168823242188,68.92141723632812,62.082786560058594,0,1.0,screening,True
13458,7585,7582,4,4,541,"1,6,6",Nominal,False,Nominal,,0.0,0.0,0.0,0.0,0.887614369392395,0.7501871585845947,0.35440370440483093,39054.640625,209.8545379638672,196.64263916015625,0.04648181051015854,0.0,62.415191650390625,42.41620635986328,65.81813049316406,0,1.0,nominal_reference_calibrated,False
13459,7586,7583,8,8,541,"1,6,6",Nominal,False,Nominal,,0.0,0.9954171776771545,0.0,1.0035276412963867,0.0,0.0,0.21744626760482788,36915.21484375,163.86886596679688,153.72262573242188,0.05575961247086525,0.0,37.54154586791992,24.659299850463867,42.056156158447266,0,1.0,nominal_reference_calibrated,False
13460,7586,7585,8,4,541,"1,6,6",Nominal,False,Nominal,,0.0,1.843969702720642,0.0,2.0243024826049805,0.0,1.215610146522522,0.15170669555664062,35252.55859375,139.04734802246094,122.62822723388672,0.08743477612733841,0.0,49.29378890991211,28.62581443786621,73.87802124023438,0,1.0,nominal_reference_calibrated,False
13461,7586,7582,8,4,541,"1,6,6",Nominal,False,Nominal,,0.0,1.0987664461135864,0.0,1.1396838426589966,0.0,1.0009996891021729,0.20943953096866608,36579.40625,160.55804443359375,150.18829345703125,0.0514720156788826,0.0,69.71109771728516,41.93355941772461,70.16153717041016,0,1.0,nominal_reference_calibrated,False
13462,7587,7582,4,4,541,"1,6,6",Nominal,False,Nominal,,0.0,1.0606904029846191,0.0,1.1396838426589966,0.0,0.26850613951683044,0.21238937973976135,36808.12890625,160.55804443359375,153.72262573242188,0.05002926290035248,0.0,50.16196823120117,32.196590423583984,57.47669219970703,0,1.0,nominal_reference_calibrated,False
13463,7587,7583,4,8,541,"1,6,6",Nominal,False,Nominal,,0.0,1.0443719625473022,0.0,1.27870774269104,0.0,0.0,0.21365360915660858,36583.03515625,157.177490234375,150.18829345703125,0.04881345108151436,0.0,53.07390213012695,34.3116340637207,29.700170516967773,0,1.0,nominal_reference_calibrated,False
13464,7588,7597,3,8,542,"2,6,6",Nominal,False,Nominal,,0.0,2.056107759475708,0.0,2.5225298404693604,0.0,0.41336238384246826,0.1352718025445938,35023.55859375,126.9322738647461,118.16751861572266,0.05125690624117851,0.0,96.70625305175781,82.6351318359375,59.9852180480957,0,1.0,screening,True
13465,7589,7597,2,8,542,"2,6,6",Nominal,False,Nominal,,0.0,1.8276512622833252,0.0,2.3513357639312744,0.0,1.1279643774032593,0.15297092497348785,35497.8515625,131.0950927734375,126.9322738647461,0.07159437239170074,0.0,84.57725524902344,68.17938995361328,72.3602294921875,0,1.0,nominal_reference_calibrated,False
13466,7590,7597,1,8,542,"2,6,6",Nominal,False,Nominal,,0.0,1.9853949546813965,0.0,2.5225298404693604,0.0,0.0,0.14075011014938354,35131.35546875,126.9322738647461,118.16751861572266,0.07650799304246902,0.0,104.59844207763672,90.48615264892578,46.40485382080078,0,1.0,screening,True
13467,7591,7597,2,8,542,"2,6,6",Nominal,False,Nominal,,0.0,1.8657273054122925,0.0,2.185412883758545,0.0,0.0,0.15002107620239258,35508.78515625,135.12973022460938,122.62822723388672,0.057778824120759964,0.0,91.93302917480469,71.87181091308594,46.74665451049805,0,1.0,nominal_reference_calibrated,False
