strut_id,junction0_id,junction1_id,napari_layer,napari_color_hex,napari_color_rgba_json,coordinate_order,start_z_vox,start_y_vox,start_x_vox,end_z_vox,end_y_vox,end_x_vox,direction_z_vox,direction_y_vox,direction_x_vox,center_z_vox,center_y_vox,center_x_vox,length_vox,length_um_from_centerline,start_z_um,start_y_um,start_x_um,end_z_um,end_y_um,end_x_um,direction_z_um,direction_y_um,direction_x_um,center_z_um,center_y_um,center_x_um,bbox_margin_vox,bbox_z_min_inclusive,bbox_y_min_inclusive,bbox_x_min_inclusive,bbox_z_max_exclusive,bbox_y_max_exclusive,bbox_x_max_exclusive,napari_vector_zyx_json,napari_line_zyx_json,inventory_junction0_id,inventory_junction1_id,inventory_junction0_degree,inventory_junction1_degree,inventory_unit_cell_ids,inventory_unit_cell_indices,inventory_classification,inventory_expected_by_0point5_cad,inventory_ct_material_occupancy,inventory_mean_intensity,inventory_length_um,inventory_trimmed_length_um,inventory_longest_gap_um,inventory_estimated_missing_volume_mm3,inventory_nominal_sampled_volume_mm3,inventory_centroid_x_um,inventory_centroid_y_um,inventory_centroid_z_um,inventory_aspect_ratio,inventory_sphericity,inventory_voxel_size_um
15017,8457,8465,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.559692,367.445039,218.4532,578.417725,407.045644,179.509416,-0.141968,39.600605,-38.943784,578.488708,387.245342,198.981308,55.541393,3226.399528,33608.532531,21344.882336,12689.94637,33600.285623,23645.281454,10427.701954,-8.246908,2300.399118,-2262.244416,33604.409077,22495.081895,11558.824162,10.0,568,357,169,590,419,230,"[[578.559692, 367.445039, 218.4532], [-0.141968, 39.600605, -38.943784]]","[[578.559692, 367.445039, 218.4532], [578.417725, 407.045644, 179.509416]]",8457,8465,2,8,604,"1,4,7",Nominal,False,0.16260161995887756,36326.4609375,3226.4002004241947,1935.8402099609375,0.0,0.6186667680740356,0.7387961745262146,11558.824180755615,22495.083039550784,33604.40907653809,0.0,1.0,58.09
15018,8458,8465,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.341187,446.105216,218.975943,578.417725,407.045644,179.509416,0.076538,-39.059572,-39.466528,578.379456,426.57543,199.242679,55.527136,3225.571345,33595.839525,25914.252017,12720.312544,33600.285623,23645.281454,10427.701954,4.446097,-2268.970563,-2292.61059,33598.062574,24779.766736,11574.007249,10.0,568,397,169,590,458,230,"[[578.341187, 446.105216, 218.975943], [0.076538, -39.059572, -39.466528]]","[[578.341187, 446.105216, 218.975943], [578.417725, 407.045644, 179.509416]]",8458,8465,1,8,604,"1,4,7",Nominal,False,0.20170344412326813,36138.19921875,3225.570989074707,1935.3427734375,0.0,0.5896269083023071,0.738606333732605,11574.007036132813,24779.767277832034,33598.06257385254,0.0,1.0,58.09
15019,8459,8465,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.275757,446.646279,140.565632,578.417725,407.045644,179.509416,0.141968,-39.600635,38.943784,578.346741,426.845961,160.037524,55.541415,3226.400785,33592.038715,25945.682338,8165.457541,33600.285623,23645.281454,10427.701954,8.246908,-2300.400884,2262.244413,33596.162169,24795.481896,9296.579747,10.0,568,397,130,590,458,191,"[[578.275757, 446.646279, 140.565632], [0.141968, -39.600635, 38.943784]]","[[578.275757, 446.646279, 140.565632], [578.417725, 407.045644, 179.509416]]",8459,8465,2,8,604,"1,4,7",Nominal,False,0.16918312013149261,36268.72265625,3226.4002004241947,1935.8402099609375,0.0,0.6138043403625488,0.7387961745262146,9296.57961593628,24795.48107666016,33596.1621685791,0.0,1.0,58.09
15020,8456,8466,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.494263,367.986071,140.042903,617.873657,407.34365,140.150389,39.379395,39.357579,0.107486,598.18396,387.664861,140.096646,55.675554,3234.192912,33604.73172,21376.310889,8135.092244,35892.280748,23662.592641,8141.336102,2287.549028,2286.281752,6.243858,34748.506234,22519.451765,8138.214173,10.0,568,357,130,629,419,152,"[[578.494263, 367.986071, 140.042903], [39.379395, 39.357579, 0.107486]]","[[578.494263, 367.986071, 140.042903], [617.873657, 407.34365, 140.150389]]",8456,8466,3,8,604,"1,4,7",Nominal,False,0.2187379002571106,37245.078125,3234.1928370666506,1940.515869140625,0.0,0.5785875916481018,0.7405806183815002,8138.214350280762,22519.451482543947,34748.50623413086,0.0,1.0,58.09
15021,8459,8466,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.275757,446.646279,140.565632,617.873657,407.34365,140.150389,39.5979,-39.302629,-0.415243,598.074707,426.994965,140.35801,55.793035,3241.017405,33592.038715,25945.682338,8165.457541,35892.280748,23662.592641,8141.336102,2300.242034,-2283.089697,-24.121439,34742.159731,24804.137489,8153.396821,10.0,568,397,130,629,458,152,"[[578.275757, 446.646279, 140.565632], [39.5979, -39.302629, -0.415243]]","[[578.275757, 446.646279, 140.565632], [617.873657, 407.34365, 140.150389]]",8459,8466,2,8,604,"1,4,7",Nominal,False,0.23964382708072662,37221.453125,3241.0166570281986,1944.610107421875,0.0,0.5642930865287781,0.7421430945396423,8153.396319274902,24804.13749359131,34742.15973144532,0.0,1.0,58.09
15022,8460,8466,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,657.253052,446.701229,140.257875,617.873657,407.34365,140.150389,-39.379395,-39.357579,-0.107486,637.563354,427.02244,140.204132,55.675554,3234.192912,38179.829777,25948.874393,8147.579959,35892.280748,23662.592641,8141.336102,-2287.549028,-2286.281752,-6.243858,37036.055262,24805.733517,8144.45803,10.0,607,397,130,669,458,152,"[[657.253052, 446.701229, 140.257875], [-39.379395, -39.357579, -0.107486]]","[[657.253052, 446.701229, 140.257875], [617.873657, 407.34365, 140.150389]]",8460,8466,1,8,604,"1,4,7",Nominal,False,0.22996515035629272,37280.56640625,3234.1928370666506,1940.515869140625,0.0,0.5702728629112244,0.7405806183815002,8144.458032531738,24805.734755859376,37036.05526245118,0.0,1.0,58.09
15023,8461,8466,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,657.471558,368.041052,139.735147,617.873657,407.34365,140.150389,-39.5979,39.302598,0.415242,637.672607,387.692351,139.942768,55.793014,3241.016161,38192.522782,21379.50471,8117.214665,35892.280748,23662.592641,8141.336102,-2300.242034,2283.087931,24.121436,37042.401765,22521.048676,8129.275383,10.0,607,358,129,669,419,152,"[[657.471558, 368.041052, 139.735147], [-39.5979, 39.302598, 0.415242]]","[[657.471558, 368.041052, 139.735147], [617.873657, 407.34365, 140.150389]]",8461,8466,2,8,604,"1,4,7",Nominal,False,0.22377081215381622,37149.0625,3241.0166570281986,1944.610107421875,0.0,0.576073169708252,0.7421430945396423,8129.276063537598,22521.048744812015,37042.40176513672,0.0,1.0,58.09
15024,8456,8468,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.494263,367.986071,140.042903,618.015625,367.743046,179.094173,39.521362,-0.243026,39.05127,598.254944,367.864559,159.568538,55.560767,3227.524954,33604.73172,21376.310889,8135.092244,35900.527656,21362.193523,10403.580518,2295.795936,-14.117366,2268.488274,34752.629688,21369.252206,9269.336381,10.0,568,357,130,630,379,191,"[[578.494263, 367.986071, 140.042903], [39.521362, -0.243026, 39.05127]]","[[578.494263, 367.986071, 140.042903], [618.015625, 367.743046, 179.094173]]",8456,8468,3,8,604,"1,4,7",Nominal,False,0.44947734475135803,40198.2578125,3227.5250205230714,1936.51513671875,0.0,0.4068658649921417,0.7390537858009338,9269.33663269043,21369.252463989258,34752.629688110355,0.0,1.0,58.09
15025,8457,8468,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.559692,367.445039,218.4532,618.015625,367.743046,179.094173,39.455933,0.298006,-39.359027,598.287659,367.594043,198.773686,55.731431,3237.438825,33608.532531,21344.882336,12689.94637,35900.527656,21362.193523,10403.580518,2291.995126,17.311187,-2286.365852,34754.530093,21353.537929,11546.763444,10.0,568,357,169,630,379,230,"[[578.559692, 367.445039, 218.4532], [39.455933, 0.298006, -39.359027]]","[[578.559692, 367.445039, 218.4532], [618.015625, 367.743046, 179.094173]]",8457,8468,2,8,604,"1,4,7",Nominal,False,0.328300416469574,38460.68359375,3237.4387718200687,1942.4632568359375,0.0,0.4979468584060669,0.7413237690925598,11546.763166503906,21353.538665161133,34754.53009338379,0.0,1.0,58.09
15026,8461,8468,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,657.471558,368.041052,139.735147,618.015625,367.743046,179.094173,-39.455933,-0.298006,39.359027,637.743591,367.892049,159.41466,55.731431,3237.438825,38192.522782,21379.50471,8117.214665,35900.527656,21362.193523,10403.580518,-2291.995126,-17.311187,2286.365852,37046.525219,21370.849117,9260.397591,10.0,608,357,129,669,380,191,"[[657.471558, 368.041052, 139.735147], [-39.455933, -0.298006, 39.359027]]","[[657.471558, 368.041052, 139.735147], [618.015625, 367.743046, 179.094173]]",8461,8468,2,8,604,"1,4,7",Nominal,False,0.4533488154411316,40377.90234375,3237.4387718200687,1942.4632568359375,0.0,0.40524551272392273,0.7413237690925598,9260.398345947266,21370.84795349121,37046.525219116214,0.0,1.0,58.09
15027,8462,8468,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,657.536987,367.49999,218.145443,618.015625,367.743046,179.094173,-39.521362,0.243056,-39.05127,637.776306,367.621518,198.619808,55.560767,3227.52496,38196.323593,21348.074391,12672.068788,35900.527656,21362.193523,10403.580518,-2295.795936,14.119132,-2268.488271,37048.425624,21355.133957,11537.824653,10.0,608,357,169,669,379,230,"[[657.536987, 367.49999, 218.145443], [-39.521362, 0.243056, -39.05127]]","[[657.536987, 367.49999, 218.145443], [618.015625, 367.743046, 179.094173]]",8462,8468,1,8,604,"1,4,7",Nominal,False,0.37979093194007874,38927.625,3227.5250205230714,1936.51513671875,0.0,0.45836788415908813,0.7390537858009338,11537.824879760743,21355.134154663087,37048.42562438965,0.0,1.0,58.09
15028,8466,8464,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.873657,407.34365,140.150389,657.39502,407.100624,179.201659,39.521362,-0.243026,39.05127,637.634338,407.222137,159.676024,55.560767,3227.524954,35892.280748,23662.592641,8141.336102,38188.076685,23648.475275,10409.824375,2295.795936,-14.117366,2268.488274,37040.178716,23655.533958,9275.580238,10.0,607,397,130,669,419,191,"[[617.873657, 407.34365, 140.150389], [39.521362, -0.243026, 39.05127]]","[[617.873657, 407.34365, 140.150389], [657.39502, 407.100624, 179.201659]]",8466,8464,8,4,604,"1,4,7",Nominal,False,0.3600464463233948,38827.26953125,3227.5250205230714,1936.51513671875,0.0,0.47296008467674255,0.7390537858009338,9275.580314941406,23655.533964538576,37040.178716430666,0.0,1.0,58.09
15029,8466,8465,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.873657,407.34365,140.150389,578.417725,407.045644,179.509416,-39.455933,-0.298006,39.359027,598.145691,407.194647,159.829902,55.731431,3237.438825,35892.280748,23662.592641,8141.336102,33600.285623,23645.281454,10427.701954,-2291.995126,-17.311187,2286.365852,34746.283185,23653.937048,9284.519028,10.0,568,397,130,629,419,191,"[[617.873657, 407.34365, 140.150389], [-39.455933, -0.298006, 39.359027]]","[[617.873657, 407.34365, 140.150389], [578.417725, 407.045644, 179.509416]]",8466,8465,8,8,604,"1,4,7",Nominal,False,0.3917924761772156,39008.67578125,3237.4387718200687,1942.4632568359375,0.0,0.45087867975234985,0.7413237690925598,9284.518601684571,23653.93670227051,34746.28318542481,0.0,1.0,58.09
15030,8466,8469,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.873657,407.34365,140.150389,617.797119,446.403223,179.616917,-0.076538,39.059572,39.466528,617.835388,426.873436,159.883653,55.527136,3225.571345,35892.280748,23662.592641,8141.336102,35887.834651,25931.563204,10433.946692,-4.446097,2268.970563,2292.61059,35890.0577,24797.077923,9287.641397,10.0,607,397,130,629,458,191,"[[617.873657, 407.34365, 140.150389], [-0.076538, 39.059572, 39.466528]]","[[617.873657, 407.34365, 140.150389], [617.797119, 446.403223, 179.616917]]",8466,8469,8,4,604,"1,4,7",Nominal,False,0.21564072370529175,36071.1953125,3225.570989074707,1935.3427734375,0.0,0.579332709312439,0.738606333732605,9287.641329193115,24797.078338928222,35890.05769958496,0.0,1.0,58.09
15031,8466,8468,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.873657,407.34365,140.150389,618.015625,367.743046,179.094173,0.141968,-39.600605,38.943784,617.944641,387.543348,159.622281,55.541393,3226.399528,35892.280748,23662.592641,8141.336102,35900.527656,21362.193523,10403.580518,8.246908,-2300.399118,2262.244416,35896.404202,22512.393082,9272.45831,10.0,607,357,130,630,419,191,"[[617.873657, 407.34365, 140.150389], [0.141968, -39.600605, 38.943784]]","[[617.873657, 407.34365, 140.150389], [618.015625, 367.743046, 179.094173]]",8466,8468,8,8,604,"1,4,7",Nominal,False,0.20325203239917755,36220.86328125,3226.4002004241947,1935.8402099609375,0.0,0.5886343717575073,0.7387961745262146,9272.45847381592,22512.39232788086,35896.40420227051,0.0,1.0,58.09
15032,8467,8465,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.939087,406.802618,218.560701,578.417725,407.045644,179.509416,-39.521362,0.243026,-39.051285,598.178406,406.924131,199.035058,55.560778,3227.525573,35896.081559,23631.164086,12696.191107,33600.285623,23645.281454,10427.701954,-2295.795936,14.117368,-2268.489154,34748.183591,23638.22277,11561.946531,10.0,568,396,169,629,419,230,"[[617.939087, 406.802618, 218.560701], [-39.521362, 0.243026, -39.051285]]","[[617.939087, 406.802618, 218.560701], [578.417725, 407.045644, 179.509416]]",8467,8465,4,8,604,"1,4,7",Nominal,False,0.3759194612503052,39015.41015625,3227.5254637146,1936.515380859375,0.0,0.4612291157245636,0.7390538454055786,11561.94690826416,23638.222903442384,34748.183590698245,0.0,1.0,58.09
15033,8467,8469,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.939087,406.802618,218.560701,617.797119,446.403223,179.616917,-0.141968,39.600605,-38.943784,617.868103,426.60292,199.088809,55.541393,3226.399528,35896.081559,23631.164086,12696.191107,35887.834651,25931.563204,10433.946692,-8.246908,2300.399118,-2262.244416,35891.958105,24781.363645,11565.0689,10.0,607,396,169,629,458,230,"[[617.939087, 406.802618, 218.560701], [-0.141968, 39.600605, -38.943784]]","[[617.939087, 406.802618, 218.560701], [617.797119, 446.403223, 179.616917]]",8467,8469,4,4,604,"1,4,7",Nominal,False,0.17615176737308502,35903.8515625,3226.4002004241947,1935.8402099609375,0.0,0.6086559295654297,0.7387961745262146,11565.06874938965,24781.362767333987,35891.9581048584,0.0,1.0,58.09
15034,8467,8464,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.939087,406.802618,218.560701,657.39502,407.100624,179.201659,39.455933,0.298006,-39.359042,637.667053,406.951621,198.88118,55.731442,3237.439446,35896.081559,23631.164086,12696.191107,38188.076685,23648.475275,10409.824375,2291.995126,17.311189,-2286.366732,37042.079122,23639.819681,11553.007741,10.0,607,396,169,669,419,230,"[[617.939087, 406.802618, 218.560701], [39.455933, 0.298006, -39.359042]]","[[617.939087, 406.802618, 218.560701], [657.39502, 407.100624, 179.201659]]",8467,8464,4,4,604,"1,4,7",Nominal,False,0.29771584272384644,38214.5078125,3237.439436607361,1942.4637451171875,0.0,0.5206200480461121,0.7413239479064941,11553.00773513794,23639.818392944337,37042.079121704104,0.0,1.0,58.09
15035,8468,8465,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,618.015625,367.743046,179.094173,578.417725,407.045644,179.509416,-39.5979,39.302598,0.415242,598.216675,387.394345,179.301794,55.793014,3241.016161,35900.527656,21362.193523,10403.580518,33600.285623,23645.281454,10427.701954,-2300.242034,2283.087931,24.121436,34750.406639,22503.737488,10415.641236,10.0,568,357,169,630,419,191,"[[618.015625, 367.743046, 179.094173], [-39.5979, 39.302598, 0.415242]]","[[618.015625, 367.743046, 179.094173], [578.417725, 407.045644, 179.509416]]",8468,8465,8,8,604,"1,4,7",Nominal,False,0.32326751947402954,37884.24609375,3241.0166570281986,1944.610107421875,0.0,0.5022323131561279,0.7421430945396423,10415.640884094239,22503.737683715823,34750.4066394043,0.0,1.0,58.09
15036,8468,8467,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,618.015625,367.743046,179.094173,617.939087,406.802618,218.560701,-0.076538,39.059572,39.466528,617.977356,387.272832,198.827437,55.527136,3225.571345,35900.527656,21362.193523,10403.580518,35896.081559,23631.164086,12696.191107,-4.446097,2268.970563,2292.61059,35898.304608,22496.678805,11549.885813,10.0,607,357,169,630,418,230,"[[618.015625, 367.743046, 179.094173], [-0.076538, 39.059572, 39.466528]]","[[618.015625, 367.743046, 179.094173], [617.939087, 406.802618, 218.560701]]",8468,8467,8,4,604,"1,4,7",Nominal,False,0.22067363560199738,36116.92578125,3225.570989074707,1935.3427734375,0.0,0.575615406036377,0.738606333732605,11549.885894012452,22496.678529052737,35898.30460754395,0.0,1.0,58.09
15037,8468,8464,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,618.015625,367.743046,179.094173,657.39502,407.100624,179.201659,39.379395,39.357579,0.107486,637.705322,387.421835,179.147916,55.675554,3234.192912,35900.527656,21362.193523,10403.580518,38188.076685,23648.475275,10409.824375,2287.549028,2286.281752,6.243858,37044.30217,22505.334399,10406.702446,10.0,608,357,169,669,419,191,"[[618.015625, 367.743046, 179.094173], [39.379395, 39.357579, 0.107486]]","[[618.015625, 367.743046, 179.094173], [657.39502, 407.100624, 179.201659]]",8468,8464,8,4,604,"1,4,7",Nominal,False,0.30274873971939087,37740.2109375,3234.1928370666506,1940.515869140625,0.0,0.5163707733154297,0.7405806183815002,10406.702597351075,22505.333173217776,37044.302170410156,0.0,1.0,58.09
15038,8469,8464,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.797119,446.403223,179.616917,657.39502,407.100624,179.201659,39.5979,-39.302598,-0.415258,637.596069,426.751924,179.409288,55.793014,3241.016167,35887.834651,25931.563204,10433.946692,38188.076685,23648.475275,10409.824375,2300.242034,-2283.087929,-24.122316,37037.955668,24790.01924,10421.885533,10.0,607,397,169,669,458,191,"[[617.797119, 446.403223, 179.616917], [39.5979, -39.302598, -0.415258]]","[[617.797119, 446.403223, 179.616917], [657.39502, 407.100624, 179.201659]]",8469,8464,4,4,604,"1,4,7",Nominal,False,0.34185054898262024,37954.09375,3241.0168786239624,1944.6103515625,0.0,0.4884411692619324,0.7421432137489319,10421.885452728273,24790.019184265137,37037.955667724615,0.0,1.0,58.09
15039,8469,8465,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,617.797119,446.403223,179.616917,578.417725,407.045644,179.509416,-39.379395,-39.357579,-0.107501,598.107422,426.724433,179.563166,55.675554,3234.192913,35887.834651,25931.563204,10433.946692,33600.285623,23645.281454,10427.701954,-2287.549028,-2286.281751,-6.244738,34744.060137,24788.422329,10430.824323,10.0,568,397,169,629,458,191,"[[617.797119, 446.403223, 179.616917], [-39.379395, -39.357579, -0.107501]]","[[617.797119, 446.403223, 179.616917], [578.417725, 407.045644, 179.509416]]",8469,8465,4,8,604,"1,4,7",Nominal,False,0.31629887223243713,37974.3671875,3234.1928370666506,1940.515869140625,0.0,0.5063358545303345,0.7405806183815002,10430.824625854493,24788.421921997073,34744.060136718756,0.0,1.0,58.09
15040,8470,8479,nominal,#4daf4a,"[0.302, 0.686, 0.29, 1.0]",ZYX (Napari/NumPy); source registration converted from XYZ,578.559692,367.445039,218.4532,578.483154,406.504612,257.919727,-0.076538,39.059572,39.466528,578.521423,386.974826,238.186464,55.527136,3225.571345,33608.532531,21344.882336,12689.94637,33604.086433,23613.852899,14982.55696,-4.446097,2268.970563,2292.61059,33606.309482,22479.367617,13836.251665,10.0,568,357,208,590,418,269,"[[578.559692, 367.445039, 218.4532], [-0.076538, 39.059572, 39.466528]]","[[578.559692, 367.445039, 218.4532], [578.483154, 406.504612, 257.919727]]",8470,8479,3,8,605,"2,4,7",Nominal,False,0.17344173789024353,35754.4375,3225.5716538619995,1935.3431396484375,0.0,0.610501229763031,0.7386064529418945,13836.25160095215,22479.367467956545,33606.30948181153,0.0,1.0,58.09
